Phone timestamp;HR [bpm]
2022-05-09T22:05:37.681;90
2022-05-09T22:05:38.681;90
2022-05-09T22:05:39.682;90
2022-05-09T22:05:40.730;89
2022-05-09T22:05:41.681;88
2022-05-09T22:05:42.732;88
2022-05-09T22:05:43.681;87
2022-05-09T22:05:44.681;86
2022-05-09T22:05:45.681;86
2022-05-09T22:05:46.683;86
2022-05-09T22:05:47.681;86
2022-05-09T22:05:48.681;86
2022-05-09T22:05:49.680;86
2022-05-09T22:05:50.734;86
2022-05-09T22:05:51.707;87
2022-05-09T22:05:52.681;86
2022-05-09T22:05:53.681;87
2022-05-09T22:05:54.720;88
2022-05-09T22:05:55.681;90
2022-05-09T22:05:56.678;91
2022-05-09T22:05:57.683;90
2022-05-09T22:05:58.680;89
2022-05-09T22:05:59.733;88
2022-05-09T22:06:00.681;87
2022-05-09T22:06:01.680;86
2022-05-09T22:06:02.707;86
2022-05-09T22:06:03.679;86
2022-05-09T22:06:04.683;86
2022-05-09T22:06:05.681;86
2022-05-09T22:06:06.680;85
2022-05-09T22:06:07.680;84
2022-05-09T22:06:08.683;83
2022-05-09T22:06:09.682;83
2022-05-09T22:06:10.681;83
2022-05-09T22:06:11.681;84
2022-05-09T22:06:12.680;85
2022-05-09T22:06:13.707;85
2022-05-09T22:06:14.681;86
2022-05-09T22:06:15.731;86
2022-05-09T22:06:16.681;86
2022-05-09T22:06:17.679;85
2022-05-09T22:06:18.680;84
2022-05-09T22:06:19.681;84
2022-05-09T22:06:20.681;84
2022-05-09T22:06:21.680;84
2022-05-09T22:06:22.681;84
2022-05-09T22:06:23.680;84
2022-05-09T22:06:24.683;84
2022-05-09T22:06:25.680;84
2022-05-09T22:06:26.679;84
2022-05-09T22:06:27.681;85
2022-05-09T22:06:28.680;87
2022-05-09T22:06:29.680;88
2022-05-09T22:06:30.682;89
2022-05-09T22:06:31.678;90
2022-05-09T22:06:32.731;89
2022-05-09T22:06:33.681;87
2022-05-09T22:06:34.680;87
2022-05-09T22:06:35.715;87
2022-05-09T22:06:36.681;87
2022-05-09T22:06:37.681;86
2022-05-09T22:06:38.681;85
2022-05-09T22:06:39.681;84
2022-05-09T22:06:40.679;84
2022-05-09T22:06:41.680;85
2022-05-09T22:06:42.681;86
2022-05-09T22:06:43.682;87
2022-05-09T22:06:44.679;89
2022-05-09T22:06:45.680;90
2022-05-09T22:06:46.683;90
2022-05-09T22:06:47.681;87
2022-05-09T22:06:48.731;86
2022-05-09T22:06:49.680;85
2022-05-09T22:06:50.680;85
2022-05-09T22:06:51.707;84
2022-05-09T22:06:52.679;84
2022-05-09T22:06:53.681;84
2022-05-09T22:06:54.702;84
2022-05-09T22:06:55.679;84
2022-05-09T22:06:56.679;84
2022-05-09T22:06:57.682;84
2022-05-09T22:06:58.681;84
2022-05-09T22:06:59.680;85
2022-05-09T22:07:00.681;86
2022-05-09T22:07:01.679;87
2022-05-09T22:07:02.701;87
2022-05-09T22:07:03.680;87
2022-05-09T22:07:04.677;87
2022-05-09T22:07:05.731;87
2022-05-09T22:07:06.679;87
2022-05-09T22:07:07.679;86
2022-05-09T22:07:08.683;86
2022-05-09T22:07:09.681;85
2022-05-09T22:07:10.681;84
2022-05-09T22:07:11.681;83
2022-05-09T22:07:12.679;82
2022-05-09T22:07:13.684;81
2022-05-09T22:07:14.680;81
2022-05-09T22:07:15.679;81
2022-05-09T22:07:16.679;81
2022-05-09T22:07:17.714;81
2022-05-09T22:07:18.681;81
2022-05-09T22:07:19.681;81
2022-05-09T22:07:20.681;81
2022-05-09T22:07:21.681;81
2022-05-09T22:07:22.680;80
2022-05-09T22:07:23.679;80
2022-05-09T22:07:24.683;81
2022-05-09T22:07:25.681;81
2022-05-09T22:07:26.752;81
2022-05-09T22:07:27.680;81
2022-05-09T22:07:28.679;82
2022-05-09T22:07:29.701;81
2022-05-09T22:07:30.680;80
2022-05-09T22:07:31.682;80
2022-05-09T22:07:32.680;81
2022-05-09T22:07:33.679;82
2022-05-09T22:07:34.679;82
2022-05-09T22:07:35.681;82
2022-05-09T22:07:36.681;83
2022-05-09T22:07:37.680;83
2022-05-09T22:07:38.731;84
2022-05-09T22:07:39.680;83
2022-05-09T22:07:40.710;83
2022-05-09T22:07:41.681;83
2022-05-09T22:07:42.681;83
2022-05-09T22:07:43.681;83
2022-05-09T22:07:44.679;84
2022-05-09T22:07:45.678;85
2022-05-09T22:07:46.681;86
2022-05-09T22:07:47.681;87
2022-05-09T22:07:48.680;86
2022-05-09T22:07:49.714;86
2022-05-09T22:07:50.679;86
2022-05-09T22:07:51.684;87
2022-05-09T22:07:52.681;87
2022-05-09T22:07:53.680;87
2022-05-09T22:07:54.682;87
2022-05-09T22:07:55.680;89
2022-05-09T22:07:56.680;89
2022-05-09T22:07:57.681;89
2022-05-09T22:07:58.721;87
2022-05-09T22:07:59.681;86
2022-05-09T22:08:00.681;86
2022-05-09T22:08:01.680;85
2022-05-09T22:08:02.684;84
2022-05-09T22:08:03.684;83
2022-05-09T22:08:04.681;81
2022-05-09T22:08:05.681;81
2022-05-09T22:08:06.681;81
2022-05-09T22:08:07.729;82
2022-05-09T22:08:08.681;82
2022-05-09T22:08:09.681;83
2022-05-09T22:08:10.681;83
2022-05-09T22:08:11.731;83
2022-05-09T22:08:12.679;84
2022-05-09T22:08:13.732;84
2022-05-09T22:08:14.681;83
2022-05-09T22:08:15.681;84
2022-05-09T22:08:16.681;85
2022-05-09T22:08:17.681;85
2022-05-09T22:08:18.708;86
2022-05-09T22:08:19.681;86
2022-05-09T22:08:20.681;88
2022-05-09T22:08:21.681;89
2022-05-09T22:08:22.682;91
2022-05-09T22:08:23.679;91
2022-05-09T22:08:24.684;90
2022-05-09T22:08:25.681;89
2022-05-09T22:08:26.684;89
2022-05-09T22:08:27.681;89
2022-05-09T22:08:28.679;88
2022-05-09T22:08:29.707;87
2022-05-09T22:08:30.679;86
2022-05-09T22:08:31.681;85
2022-05-09T22:08:32.681;84
2022-05-09T22:08:33.681;82
2022-05-09T22:08:34.681;81
2022-05-09T22:08:35.682;80
2022-05-09T22:08:36.681;80
2022-05-09T22:08:37.680;80
2022-05-09T22:08:38.681;81
2022-05-09T22:08:39.680;81
2022-05-09T22:08:40.683;82
2022-05-09T22:08:41.680;84
2022-05-09T22:08:42.682;84
2022-05-09T22:08:43.682;84
2022-05-09T22:08:44.731;84
2022-05-09T22:08:45.680;84
2022-05-09T22:08:46.682;85
2022-05-09T22:08:47.681;86
2022-05-09T22:08:48.681;86
2022-05-09T22:08:49.708;87
2022-05-09T22:08:50.680;87
2022-05-09T22:08:51.681;87
2022-05-09T22:08:52.680;87
2022-05-09T22:08:53.679;86
2022-05-09T22:08:54.680;86
2022-05-09T22:08:55.680;85
2022-05-09T22:08:56.708;85
2022-05-09T22:08:57.681;85
2022-05-09T22:08:58.702;85
2022-05-09T22:08:59.681;84
2022-05-09T22:09:00.681;84
2022-05-09T22:09:01.731;83
2022-05-09T22:09:02.732;82
2022-05-09T22:09:03.731;81
2022-05-09T22:09:04.682;81
2022-05-09T22:09:05.681;81
2022-05-09T22:09:06.681;82
2022-05-09T22:09:07.700;82
2022-05-09T22:09:08.681;83
2022-05-09T22:09:09.681;83
2022-05-09T22:09:10.681;85
2022-05-09T22:09:11.680;86
2022-05-09T22:09:12.714;87
2022-05-09T22:09:13.683;86
2022-05-09T22:09:14.679;86
2022-05-09T22:09:15.681;85
2022-05-09T22:09:16.681;85
2022-05-09T22:09:17.732;85
2022-05-09T22:09:18.711;84
2022-05-09T22:09:19.680;83
2022-05-09T22:09:20.681;83
2022-05-09T22:09:21.702;82
2022-05-09T22:09:22.681;82
2022-05-09T22:09:23.679;82
2022-05-09T22:09:24.684;82
2022-05-09T22:09:25.680;81
2022-05-09T22:09:26.682;79
2022-05-09T22:09:27.680;79
2022-05-09T22:09:28.679;78
2022-05-09T22:09:29.695;78
2022-05-09T22:09:30.680;78
2022-05-09T22:09:31.679;79
2022-05-09T22:09:32.679;80
2022-05-09T22:09:33.680;81
2022-05-09T22:09:34.729;81
2022-05-09T22:09:35.679;81
2022-05-09T22:09:36.679;81
2022-05-09T22:09:37.679;82
2022-05-09T22:09:38.680;82
2022-05-09T22:09:39.680;83
2022-05-09T22:09:40.681;85
2022-05-09T22:09:41.681;86
2022-05-09T22:09:42.681;87
2022-05-09T22:09:43.679;88
2022-05-09T22:09:44.705;88
2022-05-09T22:09:45.696;88
2022-05-09T22:09:46.681;88
2022-05-09T22:09:47.681;87
2022-05-09T22:09:48.680;86
2022-05-09T22:09:49.733;86
2022-05-09T22:09:50.731;87
2022-05-09T22:09:51.681;88
2022-05-09T22:09:52.680;90
2022-05-09T22:09:53.685;93
2022-05-09T22:09:54.679;96
2022-05-09T22:09:55.680;97
2022-05-09T22:09:56.705;100
2022-05-09T22:09:57.680;102
2022-05-09T22:09:58.681;106
2022-05-09T22:09:59.679;106
2022-05-09T22:10:00.681;107
2022-05-09T22:10:01.679;108
2022-05-09T22:10:02.682;108
2022-05-09T22:10:03.681;108
2022-05-09T22:10:04.679;108
2022-05-09T22:10:05.681;108
2022-05-09T22:10:06.682;108
2022-05-09T22:10:07.756;108
2022-05-09T22:10:08.681;108
2022-05-09T22:10:09.679;108
2022-05-09T22:10:10.681;110
2022-05-09T22:10:11.680;111
2022-05-09T22:10:12.680;111
2022-05-09T22:10:13.682;111
2022-05-09T22:10:14.679;111
2022-05-09T22:10:15.679;111
2022-05-09T22:10:16.680;112
2022-05-09T22:10:17.679;112
2022-05-09T22:10:18.682;112
2022-05-09T22:10:19.732;112
2022-05-09T22:10:20.681;112
2022-05-09T22:10:21.684;112
2022-05-09T22:10:22.681;112
2022-05-09T22:10:23.730;112
2022-05-09T22:10:24.679;113
2022-05-09T22:10:25.679;113
2022-05-09T22:10:26.681;111
2022-05-09T22:10:27.680;109
2022-05-09T22:10:28.681;108
2022-05-09T22:10:29.682;107
2022-05-09T22:10:30.680;107
2022-05-09T22:10:31.681;107
2022-05-09T22:10:32.681;108
2022-05-09T22:10:33.680;108
2022-05-09T22:10:34.705;108
2022-05-09T22:10:35.681;109
2022-05-09T22:10:36.681;109
2022-05-09T22:10:37.681;109
2022-05-09T22:10:38.682;110
2022-05-09T22:10:39.707;110
2022-05-09T22:10:40.732;111
2022-05-09T22:10:41.680;112
2022-05-09T22:10:42.681;113
2022-05-09T22:10:43.682;113
2022-05-09T22:10:44.683;113
2022-05-09T22:10:45.747;112
2022-05-09T22:10:46.681;111
2022-05-09T22:10:47.681;110
2022-05-09T22:10:48.679;108
2022-05-09T22:10:49.680;107
2022-05-09T22:10:50.678;105
2022-05-09T22:10:51.681;104
2022-05-09T22:10:52.681;104
2022-05-09T22:10:53.680;102
2022-05-09T22:10:54.681;101
2022-05-09T22:10:55.678;101
2022-05-09T22:10:56.731;100
2022-05-09T22:10:57.679;100
2022-05-09T22:10:58.681;94
2022-05-09T22:10:59.681;87
2022-05-09T22:11:00.681;84
2022-05-09T22:11:01.679;82
2022-05-09T22:11:02.680;81
2022-05-09T22:11:03.681;81
2022-05-09T22:11:04.681;81
2022-05-09T22:11:05.679;81
2022-05-09T22:11:06.680;79
2022-05-09T22:11:07.719;79
2022-05-09T22:11:08.681;79
2022-05-09T22:11:09.681;79
2022-05-09T22:11:10.681;79
2022-05-09T22:11:11.679;79
2022-05-09T22:11:12.707;79
2022-05-09T22:11:13.734;77
2022-05-09T22:11:14.680;78
2022-05-09T22:11:15.682;80
2022-05-09T22:11:16.730;83
2022-05-09T22:11:17.681;85
2022-05-09T22:11:18.684;88
2022-05-09T22:11:19.681;90
2022-05-09T22:11:20.680;92
2022-05-09T22:11:21.681;92
2022-05-09T22:11:22.679;89
2022-05-09T22:11:23.684;89
2022-05-09T22:11:24.682;90
2022-05-09T22:11:25.679;91
2022-05-09T22:11:26.681;92
2022-05-09T22:11:27.681;92
2022-05-09T22:11:28.678;92
2022-05-09T22:11:29.733;92
2022-05-09T22:11:30.684;91
2022-05-09T22:11:31.681;89
2022-05-09T22:11:32.680;88
2022-05-09T22:11:33.691;89
2022-05-09T22:11:34.683;89
2022-05-09T22:11:35.681;87
2022-05-09T22:11:36.682;85
2022-05-09T22:11:37.681;83
2022-05-09T22:11:38.680;82
2022-05-09T22:11:39.860;81
2022-05-09T22:11:40.681;80
2022-05-09T22:11:41.679;79
2022-05-09T22:11:42.681;79
2022-05-09T22:11:43.680;79
2022-05-09T22:11:44.682;79
2022-05-09T22:11:45.683;81
2022-05-09T22:11:46.731;81
2022-05-09T22:11:47.681;79
2022-05-09T22:11:48.721;79
2022-05-09T22:11:49.698;80
2022-05-09T22:11:50.683;81
2022-05-09T22:11:51.681;81
2022-05-09T22:11:52.681;80
2022-05-09T22:11:53.682;80
2022-05-09T22:11:54.680;80
2022-05-09T22:11:55.681;82
2022-05-09T22:11:56.681;83
2022-05-09T22:11:57.680;84
2022-05-09T22:11:58.680;85
2022-05-09T22:11:59.681;86
2022-05-09T22:12:00.707;87
2022-05-09T22:12:01.683;88
2022-05-09T22:12:02.734;89
2022-05-09T22:12:03.679;90
2022-05-09T22:12:04.680;90
2022-05-09T22:12:05.680;90
2022-05-09T22:12:06.728;90
2022-05-09T22:12:07.681;91
2022-05-09T22:12:08.680;91
2022-05-09T22:12:09.681;91
2022-05-09T22:12:10.679;90
2022-05-09T22:12:11.678;91
2022-05-09T22:12:12.683;91
2022-05-09T22:12:13.681;91
2022-05-09T22:12:14.681;92
2022-05-09T22:12:15.679;92
2022-05-09T22:12:16.681;92
2022-05-09T22:12:17.711;91
2022-05-09T22:12:18.682;90
2022-05-09T22:12:19.731;90
2022-05-09T22:12:20.680;90
2022-05-09T22:12:21.679;90
2022-05-09T22:12:22.679;90
2022-05-09T22:12:23.683;90
2022-05-09T22:12:24.681;90
2022-05-09T22:12:25.683;91
2022-05-09T22:12:26.681;91
2022-05-09T22:12:27.730;89
2022-05-09T22:12:28.733;88
2022-05-09T22:12:29.680;89
2022-05-09T22:12:30.681;89
2022-05-09T22:12:31.680;89
2022-05-09T22:12:32.680;91
2022-05-09T22:12:33.681;91
2022-05-09T22:12:34.680;92
2022-05-09T22:12:35.679;92
2022-05-09T22:12:36.681;92
2022-05-09T22:12:37.681;90
2022-05-09T22:12:38.680;90
2022-05-09T22:12:39.684;90
2022-05-09T22:12:40.681;91
2022-05-09T22:12:41.681;91
2022-05-09T22:12:42.680;92
2022-05-09T22:12:43.680;92
2022-05-09T22:12:44.707;92
2022-05-09T22:12:45.681;93
2022-05-09T22:12:46.681;92
2022-05-09T22:12:47.681;92
2022-05-09T22:12:48.680;92
2022-05-09T22:12:49.679;92
2022-05-09T22:12:50.683;92
2022-05-09T22:12:51.682;92
2022-05-09T22:12:52.732;92
2022-05-09T22:12:53.681;91
2022-05-09T22:12:54.680;92
2022-05-09T22:12:55.707;92
2022-05-09T22:12:56.681;93
2022-05-09T22:12:57.680;93
2022-05-09T22:12:58.681;93
2022-05-09T22:12:59.679;92
2022-05-09T22:13:00.680;92
2022-05-09T22:13:01.681;92
2022-05-09T22:13:02.681;92
2022-05-09T22:13:03.680;91
2022-05-09T22:13:04.681;92
2022-05-09T22:13:05.680;92
2022-05-09T22:13:06.681;91
2022-05-09T22:13:07.681;92
2022-05-09T22:13:08.681;92
2022-05-09T22:13:09.680;92
2022-05-09T22:13:10.679;92
2022-05-09T22:13:11.680;92
2022-05-09T22:13:12.681;91
2022-05-09T22:13:13.682;91
2022-05-09T22:13:14.680;91
2022-05-09T22:13:15.679;92
2022-05-09T22:13:16.678;92
2022-05-09T22:13:17.683;91
2022-05-09T22:13:18.681;90
2022-05-09T22:13:19.681;90
2022-05-09T22:13:20.681;91
2022-05-09T22:13:21.680;91
2022-05-09T22:13:22.707;91
2022-05-09T22:13:23.682;91
2022-05-09T22:13:24.730;90
2022-05-09T22:13:25.733;90
2022-05-09T22:13:26.680;90
2022-05-09T22:13:27.679;91
2022-05-09T22:13:28.683;91
2022-05-09T22:13:29.680;92
2022-05-09T22:13:30.681;93
2022-05-09T22:13:31.681;93
2022-05-09T22:13:32.679;93
2022-05-09T22:13:33.681;92
2022-05-09T22:13:34.706;92
2022-05-09T22:13:35.681;91
2022-05-09T22:13:36.681;91
2022-05-09T22:13:37.682;92
2022-05-09T22:13:38.680;92
2022-05-09T22:13:39.682;91
2022-05-09T22:13:40.682;92
2022-05-09T22:13:41.681;91
2022-05-09T22:13:42.681;90
2022-05-09T22:13:43.700;90
2022-05-09T22:13:44.683;90
2022-05-09T22:13:45.681;90
2022-05-09T22:13:46.682;90
2022-05-09T22:13:47.682;90
2022-05-09T22:13:48.681;90
2022-05-09T22:13:49.679;91
2022-05-09T22:13:50.682;91
2022-05-09T22:13:51.679;92
2022-05-09T22:13:52.680;93
2022-05-09T22:13:53.681;93
2022-05-09T22:13:54.680;93
2022-05-09T22:13:55.684;93
2022-05-09T22:13:56.680;90
2022-05-09T22:13:57.681;88
2022-05-09T22:13:58.731;87
2022-05-09T22:13:59.685;88
2022-05-09T22:14:00.706;89
2022-05-09T22:14:01.680;90
2022-05-09T22:14:02.683;90
2022-05-09T22:14:03.682;91
2022-05-09T22:14:04.680;91
2022-05-09T22:14:05.680;92
2022-05-09T22:14:06.707;92
2022-05-09T22:14:07.681;93
2022-05-09T22:14:08.682;94
2022-05-09T22:14:09.680;94
2022-05-09T22:14:10.680;95
2022-05-09T22:14:11.710;95
2022-05-09T22:14:12.681;95
2022-05-09T22:14:13.681;94
2022-05-09T22:14:14.681;94
2022-05-09T22:14:15.771;94
2022-05-09T22:14:16.706;93
2022-05-09T22:14:17.682;93
2022-05-09T22:14:18.681;93
2022-05-09T22:14:19.681;92
2022-05-09T22:14:20.734;92
2022-05-09T22:14:21.729;91
2022-05-09T22:14:22.683;91
2022-05-09T22:14:23.681;90
2022-05-09T22:14:24.679;90
2022-05-09T22:14:25.681;90
2022-05-09T22:14:26.681;90
2022-05-09T22:14:27.679;91
2022-05-09T22:14:28.681;91
2022-05-09T22:14:29.679;91
2022-05-09T22:14:30.681;91
2022-05-09T22:14:31.731;91
2022-05-09T22:14:32.680;90
2022-05-09T22:14:33.683;91
2022-05-09T22:14:34.682;91
2022-05-09T22:14:35.681;91
2022-05-09T22:14:36.682;91
2022-05-09T22:14:37.678;91
2022-05-09T22:14:38.679;91
2022-05-09T22:14:39.680;91
2022-05-09T22:14:40.681;92
2022-05-09T22:14:41.679;92
2022-05-09T22:14:42.679;93
2022-05-09T22:14:43.680;93
2022-05-09T22:14:44.683;93
2022-05-09T22:14:45.681;92
2022-05-09T22:14:46.680;92
2022-05-09T22:14:47.680;92
2022-05-09T22:14:48.732;92
2022-05-09T22:14:49.706;92
2022-05-09T22:14:50.679;94
2022-05-09T22:14:51.681;94
2022-05-09T22:14:52.681;94
2022-05-09T22:14:53.680;94
2022-05-09T22:14:54.679;94
2022-05-09T22:14:55.682;91
2022-05-09T22:14:56.680;88
2022-05-09T22:14:57.683;86
2022-05-09T22:14:58.680;87
2022-05-09T22:14:59.680;88
2022-05-09T22:15:00.697;89
2022-05-09T22:15:01.679;89
2022-05-09T22:15:02.681;89
2022-05-09T22:15:03.682;89
2022-05-09T22:15:04.731;89
2022-05-09T22:15:05.680;89
2022-05-09T22:15:06.683;91
2022-05-09T22:15:07.682;91
2022-05-09T22:15:08.682;92
2022-05-09T22:15:09.681;93
2022-05-09T22:15:10.679;94
2022-05-09T22:15:11.682;94
2022-05-09T22:15:12.681;92
2022-05-09T22:15:13.681;92
2022-05-09T22:15:14.680;92
2022-05-09T22:15:15.731;92
2022-05-09T22:15:16.732;93
2022-05-09T22:15:17.681;93
2022-05-09T22:15:18.681;93
2022-05-09T22:15:19.681;93
2022-05-09T22:15:20.681;93
2022-05-09T22:15:21.731;93
2022-05-09T22:15:22.684;94
2022-05-09T22:15:23.680;95
2022-05-09T22:15:24.703;95
2022-05-09T22:15:25.681;95
2022-05-09T22:15:26.681;95
2022-05-09T22:15:27.681;95
2022-05-09T22:15:28.681;95
2022-05-09T22:15:29.714;95
2022-05-09T22:15:30.681;96
2022-05-09T22:15:31.680;97
2022-05-09T22:15:32.680;97
2022-05-09T22:15:33.681;97
2022-05-09T22:15:34.682;96
2022-05-09T22:15:35.679;86
2022-05-09T22:15:36.681;85
2022-05-09T22:15:37.729;86
2022-05-09T22:15:38.725;87
2022-05-09T22:15:39.682;87
2022-05-09T22:15:40.681;89
2022-05-09T22:15:41.682;89
2022-05-09T22:15:42.680;87
2022-05-09T22:15:43.681;85
2022-05-09T22:15:44.684;85
2022-05-09T22:15:45.682;85
2022-05-09T22:15:46.682;86
2022-05-09T22:15:47.680;87
2022-05-09T22:15:48.681;89
2022-05-09T22:15:49.695;89
2022-05-09T22:15:50.681;90
2022-05-09T22:15:51.680;91
2022-05-09T22:15:52.702;92
2022-05-09T22:15:53.681;93
2022-05-09T22:15:54.732;93
2022-05-09T22:15:55.681;94
2022-05-09T22:15:56.680;92
2022-05-09T22:15:57.681;91
2022-05-09T22:15:58.681;90
2022-05-09T22:15:59.680;91
2022-05-09T22:16:00.683;91
2022-05-09T22:16:01.709;91
2022-05-09T22:16:02.681;92
2022-05-09T22:16:03.681;90
2022-05-09T22:16:04.681;86
2022-05-09T22:16:05.680;86
2022-05-09T22:16:06.684;88
2022-05-09T22:16:07.681;88
2022-05-09T22:16:08.731;89
2022-05-09T22:16:09.681;89
2022-05-09T22:16:10.731;87
2022-05-09T22:16:11.682;85
2022-05-09T22:16:12.681;84
2022-05-09T22:16:13.682;84
2022-05-09T22:16:14.680;85
2022-05-09T22:16:15.683;86
2022-05-09T22:16:16.707;87
2022-05-09T22:16:17.679;87
2022-05-09T22:16:18.682;85
2022-05-09T22:16:19.681;84
2022-05-09T22:16:20.684;85
2022-05-09T22:16:21.680;86
2022-05-09T22:16:22.684;88
2022-05-09T22:16:23.681;87
2022-05-09T22:16:24.714;85
2022-05-09T22:16:25.681;83
2022-05-09T22:16:26.681;83
2022-05-09T22:16:27.756;83
2022-05-09T22:16:28.681;84
2022-05-09T22:16:29.683;85
2022-05-09T22:16:30.681;85
2022-05-09T22:16:31.682;85
2022-05-09T22:16:32.679;84
2022-05-09T22:16:33.681;83
2022-05-09T22:16:34.681;82
2022-05-09T22:16:35.682;83
2022-05-09T22:16:36.678;83
2022-05-09T22:16:37.680;84
2022-05-09T22:16:38.683;85
2022-05-09T22:16:39.681;82
2022-05-09T22:16:40.681;81
2022-05-09T22:16:41.681;81
2022-05-09T22:16:42.679;81
2022-05-09T22:16:43.730;83
2022-05-09T22:16:44.678;82
2022-05-09T22:16:45.679;82
2022-05-09T22:16:46.681;83
2022-05-09T22:16:47.729;86
2022-05-09T22:16:48.680;93
2022-05-09T22:16:49.680;97
2022-05-09T22:16:50.681;98
2022-05-09T22:16:51.681;101
2022-05-09T22:16:52.684;103
2022-05-09T22:16:53.681;105
2022-05-09T22:16:54.707;107
2022-05-09T22:16:55.681;109
2022-05-09T22:16:56.679;110
2022-05-09T22:16:57.733;112
2022-05-09T22:16:58.732;114
2022-05-09T22:16:59.681;116
2022-05-09T22:17:00.733;118
2022-05-09T22:17:01.684;120
2022-05-09T22:17:02.681;121
2022-05-09T22:17:03.679;121
2022-05-09T22:17:04.680;121
2022-05-09T22:17:05.730;120
2022-05-09T22:17:06.681;119
2022-05-09T22:17:07.681;118
2022-05-09T22:17:08.678;118
2022-05-09T22:17:09.681;119
2022-05-09T22:17:10.679;120
2022-05-09T22:17:11.684;120
2022-05-09T22:17:12.682;120
2022-05-09T22:17:13.681;118
2022-05-09T22:17:14.679;113
2022-05-09T22:17:15.680;112
2022-05-09T22:17:16.734;112
2022-05-09T22:17:17.681;113
2022-05-09T22:17:18.682;113
2022-05-09T22:17:19.680;114
2022-05-09T22:17:20.680;115
2022-05-09T22:17:21.679;117
2022-05-09T22:17:22.679;118
2022-05-09T22:17:23.680;119
2022-05-09T22:17:24.680;120
2022-05-09T22:17:25.731;121
2022-05-09T22:17:26.679;121
2022-05-09T22:17:27.682;121
2022-05-09T22:17:28.679;119
2022-05-09T22:17:29.679;118
2022-05-09T22:17:30.682;116
2022-05-09T22:17:31.679;112
2022-05-09T22:17:32.681;108
2022-05-09T22:17:33.733;108
2022-05-09T22:17:34.682;108
2022-05-09T22:17:35.681;108
2022-05-09T22:17:36.707;108
2022-05-09T22:17:37.679;109
2022-05-09T22:17:38.681;109
2022-05-09T22:17:39.680;110
2022-05-09T22:17:40.679;110
2022-05-09T22:17:41.681;110
2022-05-09T22:17:42.679;110
2022-05-09T22:17:43.748;110
