Phone timestamp;RR-interval [ms]
2022-05-09T22:35:05.458;535
2022-05-09T22:35:05.993;529
2022-05-09T22:35:06.522;525
2022-05-09T22:35:07.047;527
2022-05-09T22:35:07.574;526
2022-05-09T22:35:08.100;525
2022-05-09T22:35:08.625;521
2022-05-09T22:35:09.146;521
2022-05-09T22:35:09.667;531
2022-05-09T22:35:10.198;539
2022-05-09T22:35:10.737;545
2022-05-09T22:35:11.282;546
2022-05-09T22:35:11.828;545
2022-05-09T22:35:12.373;552
2022-05-09T22:35:12.925;557
2022-05-09T22:35:13.482;552
2022-05-09T22:35:14.034;547
2022-05-09T22:35:14.581;541
2022-05-09T22:35:15.122;544
2022-05-09T22:35:15.666;543
2022-05-09T22:35:16.209;540
2022-05-09T22:35:16.749;532
2022-05-09T22:35:17.281;525
2022-05-09T22:35:17.806;526
2022-05-09T22:35:18.332;526
2022-05-09T22:35:18.858;525
2022-05-09T22:35:19.383;521
2022-05-09T22:35:19.904;517
2022-05-09T22:35:20.421;518
2022-05-09T22:35:20.939;523
2022-05-09T22:35:21.462;531
2022-05-09T22:35:21.993;536
2022-05-09T22:35:22.529;532
2022-05-09T22:35:23.061;533
2022-05-09T22:35:23.594;541
2022-05-09T22:35:24.135;547
2022-05-09T22:35:24.682;553
2022-05-09T22:35:25.235;551
2022-05-09T22:35:25.786;547
2022-05-09T22:35:26.333;553
2022-05-09T22:35:26.886;561
2022-05-09T22:35:27.447;564
2022-05-09T22:35:28.011;559
2022-05-09T22:35:28.570;551
2022-05-09T22:35:29.121;448
2022-05-09T22:35:29.569;625
2022-05-09T22:35:30.194;550
2022-05-09T22:35:30.744;544
2022-05-09T22:35:31.288;540
2022-05-09T22:35:31.828;535
2022-05-09T22:35:32.363;534
2022-05-09T22:35:32.897;538
2022-05-09T22:35:33.435;541
2022-05-09T22:35:33.976;540
2022-05-09T22:35:34.516;538
2022-05-09T22:35:35.054;538
2022-05-09T22:35:35.592;546
2022-05-09T22:35:36.138;554
2022-05-09T22:35:36.692;558
2022-05-09T22:35:37.250;553
2022-05-09T22:35:37.803;547
2022-05-09T22:35:38.350;550
2022-05-09T22:35:38.900;555
2022-05-09T22:35:39.455;555
2022-05-09T22:35:40.010;551
2022-05-09T22:35:40.561;544
2022-05-09T22:35:41.105;540
2022-05-09T22:35:41.645;543
2022-05-09T22:35:42.188;547
2022-05-09T22:35:42.735;550
2022-05-09T22:35:43.285;543
2022-05-09T22:35:43.828;539
2022-05-09T22:35:44.367;542
2022-05-09T22:35:44.909;548
2022-05-09T22:35:45.457;554
2022-05-09T22:35:46.011;548
2022-05-09T22:35:46.559;543
2022-05-09T22:35:47.102;545
2022-05-09T22:35:47.647;549
2022-05-09T22:35:48.196;553
2022-05-09T22:35:48.749;547
2022-05-09T22:35:49.296;542
2022-05-09T22:35:49.838;536
2022-05-09T22:35:50.374;541
2022-05-09T22:35:50.915;543
2022-05-09T22:35:51.458;549
2022-05-09T22:35:52.007;543
2022-05-09T22:35:52.550;538
2022-05-09T22:35:53.088;540
2022-05-09T22:35:53.628;544
2022-05-09T22:35:54.172;548
2022-05-09T22:35:54.720;544
2022-05-09T22:35:55.264;540
2022-05-09T22:35:55.804;536
2022-05-09T22:35:56.340;540
2022-05-09T22:35:56.880;543
2022-05-09T22:35:57.423;542
2022-05-09T22:35:57.965;536
2022-05-09T22:35:58.501;530
2022-05-09T22:35:59.031;536
2022-05-09T22:35:59.567;538
2022-05-09T22:36:00.105;540
2022-05-09T22:36:00.645;544
2022-05-09T22:36:01.189;540
2022-05-09T22:36:01.729;536
2022-05-09T22:36:02.265;540
2022-05-09T22:36:02.805;546
2022-05-09T22:36:03.351;551
2022-05-09T22:36:03.902;549
2022-05-09T22:36:04.451;544
2022-05-09T22:36:04.995;541
2022-05-09T22:36:05.536;545
2022-05-09T22:36:06.081;546
2022-05-09T22:36:06.627;543
2022-05-09T22:36:07.170;536
2022-05-09T22:36:07.706;530
2022-05-09T22:36:08.236;534
2022-05-09T22:36:08.770;533
2022-05-09T22:36:09.303;534
2022-05-09T22:36:09.837;527
2022-05-09T22:36:10.364;522
2022-05-09T22:36:10.886;523
2022-05-09T22:36:11.409;525
2022-05-09T22:36:11.934;527
2022-05-09T22:36:12.461;526
2022-05-09T22:36:12.987;523
2022-05-09T22:36:13.510;523
2022-05-09T22:36:14.033;528
2022-05-09T22:36:14.561;535
2022-05-09T22:36:15.096;535
2022-05-09T22:36:15.631;530
2022-05-09T22:36:16.161;529
2022-05-09T22:36:16.690;534
2022-05-09T22:36:17.224;535
2022-05-09T22:36:17.759;529
2022-05-09T22:36:18.288;524
2022-05-09T22:36:18.812;524
2022-05-09T22:36:19.336;524
2022-05-09T22:36:19.860;524
2022-05-09T22:36:20.384;521
2022-05-09T22:36:20.905;514
2022-05-09T22:36:21.419;512
2022-05-09T22:36:21.931;513
2022-05-09T22:36:22.444;512
2022-05-09T22:36:22.956;514
2022-05-09T22:36:23.470;511
2022-05-09T22:36:23.981;507
2022-05-09T22:36:24.488;512
2022-05-09T22:36:25.000;516
2022-05-09T22:36:25.516;521
2022-05-09T22:36:26.037;520
2022-05-09T22:36:26.557;518
2022-05-09T22:36:27.075;521
2022-05-09T22:36:27.596;530
2022-05-09T22:36:28.126;535
2022-05-09T22:36:28.661;533
2022-05-09T22:36:29.194;533
2022-05-09T22:36:29.727;535
2022-05-09T22:36:30.262;543
2022-05-09T22:36:30.805;552
2022-05-09T22:36:31.357;553
2022-05-09T22:36:31.910;545
2022-05-09T22:36:32.455;538
2022-05-09T22:36:32.993;533
2022-05-09T22:36:33.526;532
2022-05-09T22:36:34.058;533
2022-05-09T22:36:34.591;534
2022-05-09T22:36:35.125;532
2022-05-09T22:36:35.657;528
2022-05-09T22:36:36.185;523
2022-05-09T22:36:36.708;528
2022-05-09T22:36:37.236;532
2022-05-09T22:36:37.768;536
2022-05-09T22:36:38.304;537
2022-05-09T22:36:38.841;531
2022-05-09T22:36:39.372;531
2022-05-09T22:36:39.903;537
2022-05-09T22:36:40.440;541
2022-05-09T22:36:40.981;545
2022-05-09T22:36:41.526;541
2022-05-09T22:36:42.067;534
2022-05-09T22:36:42.601;536
2022-05-09T22:36:43.137;542
2022-05-09T22:36:43.679;545
2022-05-09T22:36:44.224;542
2022-05-09T22:36:44.766;537
2022-05-09T22:36:45.303;536
2022-05-09T22:36:45.839;540
2022-05-09T22:36:46.379;543
2022-05-09T22:36:46.922;540
2022-05-09T22:36:47.462;534
2022-05-09T22:36:47.996;537
2022-05-09T22:36:48.533;544
2022-05-09T22:36:49.077;546
2022-05-09T22:36:49.623;539
2022-05-09T22:36:50.162;532
2022-05-09T22:36:50.694;535
2022-05-09T22:36:51.229;538
2022-05-09T22:36:51.767;541
2022-05-09T22:36:52.308;543
2022-05-09T22:36:52.851;540
2022-05-09T22:36:53.391;540
2022-05-09T22:36:53.931;544
2022-05-09T22:36:54.475;546
2022-05-09T22:36:55.021;547
2022-05-09T22:36:55.568;544
2022-05-09T22:36:56.112;538
2022-05-09T22:36:56.650;535
2022-05-09T22:36:57.185;538
2022-05-09T22:36:57.723;540
2022-05-09T22:36:58.263;544
2022-05-09T22:36:58.807;546
2022-05-09T22:36:59.353;537
2022-05-09T22:36:59.890;532
2022-05-09T22:37:00.422;534
2022-05-09T22:37:00.956;536
2022-05-09T22:37:01.492;542
2022-05-09T22:37:02.034;540
2022-05-09T22:37:02.574;538
2022-05-09T22:37:03.112;537
2022-05-09T22:37:03.649;546
2022-05-09T22:37:04.195;554
2022-05-09T22:37:04.749;561
2022-05-09T22:37:05.310;554
2022-05-09T22:37:05.864;550
2022-05-09T22:37:06.414;553
2022-05-09T22:37:06.967;555
2022-05-09T22:37:07.522;554
2022-05-09T22:37:08.076;546
2022-05-09T22:37:08.622;538
2022-05-09T22:37:09.160;534
2022-05-09T22:37:09.694;535
2022-05-09T22:37:10.229;536
2022-05-09T22:37:10.765;536
2022-05-09T22:37:11.301;531
2022-05-09T22:37:11.832;525
2022-05-09T22:37:12.357;525
2022-05-09T22:37:12.882;529
2022-05-09T22:37:13.411;533
2022-05-09T22:37:13.944;536
2022-05-09T22:37:14.480;533
2022-05-09T22:37:15.013;528
2022-05-09T22:37:15.541;532
2022-05-09T22:37:16.073;536
2022-05-09T22:37:16.609;541
2022-05-09T22:37:17.150;534
2022-05-09T22:37:17.684;531
2022-05-09T22:37:18.215;532
2022-05-09T22:37:18.747;537
2022-05-09T22:37:19.284;540
2022-05-09T22:37:19.824;541
2022-05-09T22:37:20.365;535
2022-05-09T22:37:20.900;530
2022-05-09T22:37:21.430;535
2022-05-09T22:37:21.965;536
2022-05-09T22:37:22.501;539
2022-05-09T22:37:23.040;535
2022-05-09T22:37:23.575;533
2022-05-09T22:37:24.108;537
2022-05-09T22:37:24.645;543
2022-05-09T22:37:25.188;545
2022-05-09T22:37:25.733;543
2022-05-09T22:37:26.276;537
2022-05-09T22:37:26.813;534
2022-05-09T22:37:27.347;536
2022-05-09T22:37:27.883;537
2022-05-09T22:37:28.420;539
2022-05-09T22:37:28.959;537
2022-05-09T22:37:29.496;529
2022-05-09T22:37:30.025;529
2022-05-09T22:37:30.554;532
2022-05-09T22:37:31.086;533
2022-05-09T22:37:31.619;535
2022-05-09T22:37:32.154;532
2022-05-09T22:37:32.686;527
2022-05-09T22:37:33.213;530
2022-05-09T22:37:33.743;532
2022-05-09T22:37:34.275;535
2022-05-09T22:37:34.810;537
2022-05-09T22:37:35.347;532
2022-05-09T22:37:35.879;525
2022-05-09T22:37:36.404;528
2022-05-09T22:37:36.932;531
2022-05-09T22:37:37.463;534
2022-05-09T22:37:37.997;533
2022-05-09T22:37:38.530;529
2022-05-09T22:37:39.059;524
2022-05-09T22:37:39.583;529
2022-05-09T22:37:40.112;534
2022-05-09T22:37:40.646;539
2022-05-09T22:37:41.185;542
2022-05-09T22:37:41.727;544
2022-05-09T22:37:42.271;539
2022-05-09T22:37:42.810;531
2022-05-09T22:37:43.341;528
2022-05-09T22:37:43.869;529
2022-05-09T22:37:44.398;530
2022-05-09T22:37:44.928;531
2022-05-09T22:37:45.459;532
2022-05-09T22:37:45.991;527
2022-05-09T22:37:46.518;526
2022-05-09T22:37:47.044;531
2022-05-09T22:37:47.575;533
2022-05-09T22:37:48.108;536
2022-05-09T22:37:48.644;531
2022-05-09T22:37:49.175;528
2022-05-09T22:37:49.703;527
2022-05-09T22:37:50.230;530
2022-05-09T22:37:50.760;533
2022-05-09T22:37:51.293;535
2022-05-09T22:37:51.828;537
2022-05-09T22:37:52.365;532
2022-05-09T22:37:52.897;527
2022-05-09T22:37:53.424;530
2022-05-09T22:37:53.954;532
2022-05-09T22:37:54.486;532
2022-05-09T22:37:55.018;533
2022-05-09T22:37:55.551;528
2022-05-09T22:37:56.079;523
2022-05-09T22:37:56.602;527
2022-05-09T22:37:57.129;528
2022-05-09T22:37:57.657;531
2022-05-09T22:37:58.188;531
2022-05-09T22:37:58.719;528
2022-05-09T22:37:59.247;526
2022-05-09T22:37:59.773;531
2022-05-09T22:38:00.304;536
2022-05-09T22:38:00.840;540
2022-05-09T22:38:01.380;540
2022-05-09T22:38:01.920;532
2022-05-09T22:38:02.452;528
2022-05-09T22:38:02.980;531
2022-05-09T22:38:03.511;532
2022-05-09T22:38:04.043;536
2022-05-09T22:38:04.579;536
2022-05-09T22:38:05.115;533
2022-05-09T22:38:05.648;529
2022-05-09T22:38:06.177;529
2022-05-09T22:38:06.706;532
2022-05-09T22:38:07.238;536
2022-05-09T22:38:07.774;540
2022-05-09T22:38:08.314;542
2022-05-09T22:38:08.856;540
2022-05-09T22:38:09.396;534
2022-05-09T22:38:09.930;532
2022-05-09T22:38:10.462;535
2022-05-09T22:38:10.997;538
2022-05-09T22:38:11.535;539
2022-05-09T22:38:12.074;541
2022-05-09T22:38:12.615;536
2022-05-09T22:38:13.151;531
2022-05-09T22:38:13.682;529
2022-05-09T22:38:14.211;534
2022-05-09T22:38:14.745;539
2022-05-09T22:38:15.284;544
2022-05-09T22:38:15.828;542
2022-05-09T22:38:16.370;537
2022-05-09T22:38:16.907;532
2022-05-09T22:38:17.439;534
2022-05-09T22:38:17.973;536
2022-05-09T22:38:18.509;537
2022-05-09T22:38:19.046;536
2022-05-09T22:38:19.582;529
2022-05-09T22:38:20.111;526
2022-05-09T22:38:20.637;529
2022-05-09T22:38:21.166;532
2022-05-09T22:38:21.698;534
2022-05-09T22:38:22.232;530
2022-05-09T22:38:22.762;526
2022-05-09T22:38:23.288;523
2022-05-09T22:38:23.811;527
2022-05-09T22:38:24.338;528
2022-05-09T22:38:24.866;535
2022-05-09T22:38:25.401;534
2022-05-09T22:38:25.935;528
2022-05-09T22:38:26.463;529
2022-05-09T22:38:26.992;534
2022-05-09T22:38:27.526;539
2022-05-09T22:38:28.065;544
2022-05-09T22:38:28.609;543
2022-05-09T22:38:29.152;537
2022-05-09T22:38:29.689;533
2022-05-09T22:38:30.222;535
2022-05-09T22:38:30.757;540
2022-05-09T22:38:31.297;543
2022-05-09T22:38:31.840;546
2022-05-09T22:38:32.386;542
2022-05-09T22:38:32.928;535
2022-05-09T22:38:33.463;533
2022-05-09T22:38:33.996;536
2022-05-09T22:38:34.532;538
2022-05-09T22:38:35.070;539
2022-05-09T22:38:35.609;540
2022-05-09T22:38:36.149;534
2022-05-09T22:38:36.683;531
2022-05-09T22:38:37.214;533
2022-05-09T22:38:37.747;538
2022-05-09T22:38:38.285;541
2022-05-09T22:38:38.826;546
2022-05-09T22:38:39.372;541
2022-05-09T22:38:39.913;536
2022-05-09T22:38:40.449;539
2022-05-09T22:38:40.988;544
2022-05-09T22:38:41.532;545
2022-05-09T22:38:42.077;544
2022-05-09T22:38:42.621;540
2022-05-09T22:38:43.161;536
2022-05-09T22:38:43.697;539
2022-05-09T22:38:44.236;541
2022-05-09T22:38:44.777;544
2022-05-09T22:38:45.321;540
2022-05-09T22:38:45.861;536
2022-05-09T22:38:46.397;541
2022-05-09T22:38:46.938;545
2022-05-09T22:38:47.483;549
2022-05-09T22:38:48.032;549
2022-05-09T22:38:48.581;542
2022-05-09T22:38:49.123;541
2022-05-09T22:38:49.664;545
2022-05-09T22:38:50.209;550
2022-05-09T22:38:50.759;548
2022-05-09T22:38:51.307;541
2022-05-09T22:38:51.848;540
2022-05-09T22:38:52.388;545
2022-05-09T22:38:52.933;545
2022-05-09T22:38:53.478;551
2022-05-09T22:38:54.029;546
2022-05-09T22:38:54.575;543
2022-05-09T22:38:55.118;548
2022-05-09T22:38:55.666;551
2022-05-09T22:38:56.217;555
2022-05-09T22:38:56.772;552
2022-05-09T22:38:57.324;546
2022-05-09T22:38:57.870;541
2022-05-09T22:38:58.411;544
2022-05-09T22:38:58.955;546
2022-05-09T22:38:59.501;543
2022-05-09T22:39:00.044;537
2022-05-09T22:39:00.581;539
2022-05-09T22:39:01.120;544
2022-05-09T22:39:01.664;548
2022-05-09T22:39:02.212;549
2022-05-09T22:39:02.761;546
2022-05-09T22:39:03.307;541
2022-05-09T22:39:03.848;540
2022-05-09T22:39:04.388;540
2022-05-09T22:39:04.928;543
2022-05-09T22:39:05.471;548
2022-05-09T22:39:06.019;547
2022-05-09T22:39:06.566;538
2022-05-09T22:39:07.104;453
2022-05-09T22:39:07.557;605
2022-05-09T22:39:08.162;540
2022-05-09T22:39:08.702;538
2022-05-09T22:39:09.240;543
2022-05-09T22:39:09.783;541
2022-05-09T22:39:10.324;535
2022-05-09T22:39:10.859;535
2022-05-09T22:39:11.394;538
2022-05-09T22:39:11.932;540
2022-05-09T22:39:12.472;542
2022-05-09T22:39:13.014;535
2022-05-09T22:39:13.549;529
2022-05-09T22:39:14.078;530
2022-05-09T22:39:14.608;532
2022-05-09T22:39:15.140;533
2022-05-09T22:39:15.673;535
2022-05-09T22:39:16.208;536
2022-05-09T22:39:16.744;535
2022-05-09T22:39:17.279;529
2022-05-09T22:39:17.808;526
2022-05-09T22:39:18.334;530
2022-05-09T22:39:18.864;534
2022-05-09T22:39:19.398;537
2022-05-09T22:39:19.935;539
2022-05-09T22:39:20.474;539
2022-05-09T22:39:21.013;533
2022-05-09T22:39:21.546;533
2022-05-09T22:39:22.079;536
2022-05-09T22:39:22.615;539
2022-05-09T22:39:23.154;543
2022-05-09T22:39:23.697;541
2022-05-09T22:39:24.238;535
2022-05-09T22:39:24.773;532
2022-05-09T22:39:25.305;533
2022-05-09T22:39:25.838;537
2022-05-09T22:39:26.375;539
2022-05-09T22:39:26.914;542
2022-05-09T22:39:27.456;536
2022-05-09T22:39:27.992;522
2022-05-09T22:39:28.514;513
2022-05-09T22:39:29.027;439
2022-05-09T22:39:29.466;572
2022-05-09T22:39:30.038;521
2022-05-09T22:39:30.559;519
2022-05-09T22:39:31.078;508
2022-05-09T22:39:31.586;504
2022-05-09T22:39:32.090;504
2022-05-09T22:39:32.594;502
2022-05-09T22:39:33.096;502
