Phone timestamp;RR-interval [ms]
2022-05-09T22:05:18.157;671
2022-05-09T22:05:18.828;648
2022-05-09T22:05:19.476;647
2022-05-09T22:05:20.123;652
2022-05-09T22:05:20.775;656
2022-05-09T22:05:21.431;657
2022-05-09T22:05:22.088;699
2022-05-09T22:05:22.787;713
2022-05-09T22:05:23.500;717
2022-05-09T22:05:24.217;699
2022-05-09T22:05:24.916;692
2022-05-09T22:05:25.608;690
2022-05-09T22:05:26.298;685
2022-05-09T22:05:26.983;656
2022-05-09T22:05:27.639;649
2022-05-09T22:05:28.288;663
2022-05-09T22:05:28.951;660
2022-05-09T22:05:29.611;657
2022-05-09T22:05:30.268;675
2022-05-09T22:05:30.943;692
2022-05-09T22:05:31.635;705
2022-05-09T22:05:32.340;694
2022-05-09T22:05:33.034;682
2022-05-09T22:05:33.716;685
2022-05-09T22:05:34.401;705
2022-05-09T22:05:35.106;683
2022-05-09T22:05:35.789;654
2022-05-09T22:05:36.443;642
2022-05-09T22:05:37.085;649
2022-05-09T22:05:37.734;646
2022-05-09T22:05:38.380;651
2022-05-09T22:05:39.031;680
2022-05-09T22:05:39.711;709
2022-05-09T22:05:40.420;709
2022-05-09T22:05:41.129;697
2022-05-09T22:05:41.826;695
2022-05-09T22:05:42.521;713
2022-05-09T22:05:43.234;730
2022-05-09T22:05:43.964;732
2022-05-09T22:05:44.696;716
2022-05-09T22:05:45.412;699
2022-05-09T22:05:46.111;684
2022-05-09T22:05:46.795;683
2022-05-09T22:05:47.478;688
2022-05-09T22:05:48.166;704
2022-05-09T22:05:48.870;705
2022-05-09T22:05:49.575;701
2022-05-09T22:05:50.276;683
2022-05-09T22:05:50.959;673
2022-05-09T22:05:51.632;704
2022-05-09T22:05:52.336;688
2022-05-09T22:05:53.024;663
2022-05-09T22:05:53.687;646
2022-05-09T22:05:54.333;649
2022-05-09T22:05:54.982;633
2022-05-09T22:05:55.615;630
2022-05-09T22:05:56.245;642
2022-05-09T22:05:56.887;683
2022-05-09T22:05:57.570;727
2022-05-09T22:05:58.297;742
2022-05-09T22:05:59.039;734
2022-05-09T22:05:59.773;700
2022-05-09T22:06:00.473;703
2022-05-09T22:06:01.176;723
2022-05-09T22:06:01.899;713
2022-05-09T22:06:02.612;704
2022-05-09T22:06:03.316;692
2022-05-09T22:06:04.008;679
2022-05-09T22:06:04.687;691
2022-05-09T22:06:05.378;747
2022-05-09T22:06:06.125;779
2022-05-09T22:06:06.904;777
2022-05-09T22:06:07.681;743
2022-05-09T22:06:08.424;744
2022-05-09T22:06:09.168;755
2022-05-09T22:06:09.923;715
2022-05-09T22:06:10.638;675
2022-05-09T22:06:11.313;679
2022-05-09T22:06:11.992;671
2022-05-09T22:06:12.663;668
2022-05-09T22:06:13.331;683
2022-05-09T22:06:14.014;699
2022-05-09T22:06:14.713;703
2022-05-09T22:06:15.416;698
2022-05-09T22:06:16.114;706
2022-05-09T22:06:16.820;740
2022-05-09T22:06:17.560;760
2022-05-09T22:06:18.320;738
2022-05-09T22:06:19.058;720
2022-05-09T22:06:19.778;723
2022-05-09T22:06:20.501;712
2022-05-09T22:06:21.213;697
2022-05-09T22:06:21.910;703
2022-05-09T22:06:22.613;724
2022-05-09T22:06:23.337;733
2022-05-09T22:06:24.070;722
2022-05-09T22:06:24.792;718
2022-05-09T22:06:25.510;701
2022-05-09T22:06:26.211;700
2022-05-09T22:06:26.911;688
2022-05-09T22:06:27.599;661
2022-05-09T22:06:28.260;646
2022-05-09T22:06:28.906;645
2022-05-09T22:06:29.551;638
2022-05-09T22:06:30.189;635
2022-05-09T22:06:30.824;637
2022-05-09T22:06:31.461;680
2022-05-09T22:06:32.141;728
2022-05-09T22:06:32.869;725
2022-05-09T22:06:33.594;721
2022-05-09T22:06:34.315;722
2022-05-09T22:06:35.037;687
2022-05-09T22:06:35.724;690
2022-05-09T22:06:36.414;713
2022-05-09T22:06:37.127;749
2022-05-09T22:06:37.876;751
2022-05-09T22:06:38.627;749
2022-05-09T22:06:39.376;738
2022-05-09T22:06:40.114;699
2022-05-09T22:06:40.813;688
2022-05-09T22:06:41.501;690
2022-05-09T22:06:42.191;660
2022-05-09T22:06:42.851;637
2022-05-09T22:06:43.488;633
2022-05-09T22:06:44.121;634
2022-05-09T22:06:44.755;637
2022-05-09T22:06:45.392;649
2022-05-09T22:06:46.041;680
2022-05-09T22:06:46.721;761
2022-05-09T22:06:47.482;766
2022-05-09T22:06:48.248;760
2022-05-09T22:06:49.008;726
2022-05-09T22:06:49.734;726
2022-05-09T22:06:50.460;738
2022-05-09T22:06:51.198;750
2022-05-09T22:06:51.948;745
2022-05-09T22:06:52.693;716
2022-05-09T22:06:53.409;707
2022-05-09T22:06:54.116;710
2022-05-09T22:06:54.826;716
2022-05-09T22:06:55.542;714
2022-05-09T22:06:56.256;707
2022-05-09T22:06:56.963;717
2022-05-09T22:06:57.680;736
2022-05-09T22:06:58.416;707
2022-05-09T22:06:59.123;671
2022-05-09T22:06:59.794;652
2022-05-09T22:07:00.446;653
2022-05-09T22:07:01.099;657
2022-05-09T22:07:01.756;685
2022-05-09T22:07:02.441;700
2022-05-09T22:07:03.141;704
2022-05-09T22:07:03.845;692
2022-05-09T22:07:04.537;680
2022-05-09T22:07:05.217;676
2022-05-09T22:07:05.893;696
2022-05-09T22:07:06.589;707
2022-05-09T22:07:07.296;727
2022-05-09T22:07:08.023;727
2022-05-09T22:07:08.750;730
2022-05-09T22:07:09.480;734
2022-05-09T22:07:10.214;787
2022-05-09T22:07:11.001;838
2022-05-09T22:07:11.839;809
2022-05-09T22:07:12.648;799
2022-05-09T22:07:13.447;741
2022-05-09T22:07:14.188;712
2022-05-09T22:07:14.900;723
2022-05-09T22:07:15.623;729
2022-05-09T22:07:16.352;746
2022-05-09T22:07:17.098;759
2022-05-09T22:07:17.857;735
2022-05-09T22:07:18.592;725
2022-05-09T22:07:19.317;737
2022-05-09T22:07:20.054;785
2022-05-09T22:07:20.839;790
2022-05-09T22:07:21.629;782
2022-05-09T22:07:22.411;744
2022-05-09T22:07:23.155;725
2022-05-09T22:07:23.880;712
2022-05-09T22:07:24.592;723
2022-05-09T22:07:25.315;732
2022-05-09T22:07:26.047;719
2022-05-09T22:07:26.766;721
2022-05-09T22:07:27.487;712
2022-05-09T22:07:28.199;730
2022-05-09T22:07:28.929;808
2022-05-09T22:07:29.737;804
2022-05-09T22:07:30.541;772
2022-05-09T22:07:31.313;744
2022-05-09T22:07:32.057;700
2022-05-09T22:07:32.757;685
2022-05-09T22:07:33.442;690
2022-05-09T22:07:34.132;711
2022-05-09T22:07:34.843;718
2022-05-09T22:07:35.561;721
2022-05-09T22:07:36.282;708
2022-05-09T22:07:36.990;691
2022-05-09T22:07:37.681;696
2022-05-09T22:07:38.377;716
2022-05-09T22:07:39.093;742
2022-05-09T22:07:39.835;746
2022-05-09T22:07:40.581;731
2022-05-09T22:07:41.312;717
2022-05-09T22:07:42.029;718
2022-05-09T22:07:42.747;746
2022-05-09T22:07:43.493;718
2022-05-09T22:07:44.211;681
2022-05-09T22:07:44.892;660
2022-05-09T22:07:45.552;656
2022-05-09T22:07:46.208;656
2022-05-09T22:07:46.864;665
2022-05-09T22:07:47.529;689
2022-05-09T22:07:48.218;712
2022-05-09T22:07:48.930;720
2022-05-09T22:07:49.650;722
2022-05-09T22:07:50.372;688
2022-05-09T22:07:51.060;669
2022-05-09T22:07:51.729;665
2022-05-09T22:07:52.394;682
2022-05-09T22:07:53.076;713
2022-05-09T22:07:53.789;681
2022-05-09T22:07:54.470;645
2022-05-09T22:07:55.115;641
2022-05-09T22:07:55.756;655
2022-05-09T22:07:56.411;665
2022-05-09T22:07:57.076;701
2022-05-09T22:07:57.777;747
2022-05-09T22:07:58.524;752
2022-05-09T22:07:59.276;721
2022-05-09T22:07:59.997;741
2022-05-09T22:08:00.738;747
2022-05-09T22:08:01.485;734
2022-05-09T22:08:02.219;735
2022-05-09T22:08:02.954;812
2022-05-09T22:08:03.766;813
2022-05-09T22:08:04.579;785
2022-05-09T22:08:05.364;748
2022-05-09T22:08:06.112;716
2022-05-09T22:08:06.828;694
2022-05-09T22:08:07.522;703
2022-05-09T22:08:08.225;711
2022-05-09T22:08:08.936;708
2022-05-09T22:08:09.644;711
2022-05-09T22:08:10.355;702
2022-05-09T22:08:11.057;708
2022-05-09T22:08:11.765;711
2022-05-09T22:08:12.476;714
2022-05-09T22:08:13.190;723
2022-05-09T22:08:13.913;738
2022-05-09T22:08:14.651;705
2022-05-09T22:08:15.356;668
2022-05-09T22:08:16.024;683
2022-05-09T22:08:16.707;693
2022-05-09T22:08:17.400;673
2022-05-09T22:08:18.073;676
2022-05-09T22:08:18.749;686
2022-05-09T22:08:19.435;663
2022-05-09T22:08:20.098;638
2022-05-09T22:08:20.736;629
2022-05-09T22:08:21.365;628
2022-05-09T22:08:21.993;631
2022-05-09T22:08:22.624;634
2022-05-09T22:08:23.258;657
2022-05-09T22:08:23.915;689
2022-05-09T22:08:24.604;707
2022-05-09T22:08:25.311;710
2022-05-09T22:08:26.021;691
2022-05-09T22:08:26.712;679
2022-05-09T22:08:27.391;680
2022-05-09T22:08:28.071;706
2022-05-09T22:08:28.777;744
2022-05-09T22:08:29.521;747
2022-05-09T22:08:30.268;765
2022-05-09T22:08:31.033;757
2022-05-09T22:08:31.790;776
2022-05-09T22:08:32.566;833
2022-05-09T22:08:33.399;823
2022-05-09T22:08:34.222;807
2022-05-09T22:08:35.029;768
2022-05-09T22:08:35.797;752
2022-05-09T22:08:36.549;779
2022-05-09T22:08:37.328;769
2022-05-09T22:08:38.097;714
2022-05-09T22:08:38.811;680
2022-05-09T22:08:39.491;675
2022-05-09T22:08:40.166;674
2022-05-09T22:08:40.840;672
2022-05-09T22:08:41.512;686
2022-05-09T22:08:42.198;710
2022-05-09T22:08:42.908;721
2022-05-09T22:08:43.629;720
2022-05-09T22:08:44.349;717
2022-05-09T22:08:45.066;688
2022-05-09T22:08:45.754;676
2022-05-09T22:08:46.430;677
2022-05-09T22:08:47.107;695
2022-05-09T22:08:47.802;680
2022-05-09T22:08:48.482;653
2022-05-09T22:08:49.135;667
2022-05-09T22:08:49.802;684
2022-05-09T22:08:50.486;685
2022-05-09T22:08:51.171;678
2022-05-09T22:08:51.849;691
2022-05-09T22:08:52.540;721
2022-05-09T22:08:53.261;735
2022-05-09T22:08:53.996;736
2022-05-09T22:08:54.732;726
2022-05-09T22:08:55.458;709
2022-05-09T22:08:56.167;688
2022-05-09T22:08:56.855;705
2022-05-09T22:08:57.560;714
2022-05-09T22:08:58.274;738
2022-05-09T22:08:59.012;729
2022-05-09T22:08:59.741;750
2022-05-09T22:09:00.491;778
2022-05-09T22:09:01.269;796
2022-05-09T22:09:02.065;764
2022-05-09T22:09:02.829;753
2022-05-09T22:09:03.582;773
2022-05-09T22:09:04.355;751
2022-05-09T22:09:05.106;724
2022-05-09T22:09:05.830;708
2022-05-09T22:09:06.538;689
2022-05-09T22:09:07.227;693
2022-05-09T22:09:07.920;723
2022-05-09T22:09:08.643;702
2022-05-09T22:09:09.345;674
2022-05-09T22:09:10.019;654
2022-05-09T22:09:10.673;652
2022-05-09T22:09:11.325;658
2022-05-09T22:09:11.983;664
2022-05-09T22:09:12.647;700
2022-05-09T22:09:13.347;714
2022-05-09T22:09:14.061;748
2022-05-09T22:09:14.809;731
2022-05-09T22:09:15.540;726
2022-05-09T22:09:16.266;706
2022-05-09T22:09:16.972;699
2022-05-09T22:09:17.671;728
2022-05-09T22:09:18.399;771
2022-05-09T22:09:19.170;771
2022-05-09T22:09:19.941;734
2022-05-09T22:09:20.675;754
2022-05-09T22:09:21.429;755
2022-05-09T22:09:22.184;725
2022-05-09T22:09:22.909;722
2022-05-09T22:09:23.631;732
2022-05-09T22:09:24.363;836
2022-05-09T22:09:25.199;867
2022-05-09T22:09:26.066;840
2022-05-09T22:09:26.906;814
2022-05-09T22:09:27.720;785
2022-05-09T22:09:28.505;766
2022-05-09T22:09:29.271;761
2022-05-09T22:09:30.032;744
2022-05-09T22:09:30.776;728
2022-05-09T22:09:31.504;716
2022-05-09T22:09:32.220;694
2022-05-09T22:09:32.914;688
2022-05-09T22:09:33.602;707
2022-05-09T22:09:34.309;734
2022-05-09T22:09:35.043;755
2022-05-09T22:09:35.798;729
2022-05-09T22:09:36.527;710
2022-05-09T22:09:37.237;735
2022-05-09T22:09:37.972;708
2022-05-09T22:09:38.680;673
2022-05-09T22:09:39.353;661
2022-05-09T22:09:40.014;657
2022-05-09T22:09:40.671;649
2022-05-09T22:09:41.320;646
2022-05-09T22:09:41.966;646
2022-05-09T22:09:42.612;666
2022-05-09T22:09:43.278;679
2022-05-09T22:09:43.957;674
2022-05-09T22:09:44.631;668
2022-05-09T22:09:45.299;672
2022-05-09T22:09:45.971;698
2022-05-09T22:09:46.669;745
2022-05-09T22:09:47.414;733
2022-05-09T22:09:48.147;715
2022-05-09T22:09:48.862;698
2022-05-09T22:09:49.560;671
2022-05-09T22:09:50.231;656
2022-05-09T22:09:50.887;654
2022-05-09T22:09:51.541;634
2022-05-09T22:09:52.175;624
2022-05-09T22:09:52.799;619
2022-05-09T22:09:53.418;606
2022-05-09T22:09:54.024;595
2022-05-09T22:09:54.619;582
2022-05-09T22:09:55.201;577
2022-05-09T22:09:55.778;582
2022-05-09T22:09:56.360;574
2022-05-09T22:09:56.934;567
2022-05-09T22:09:57.501;560
2022-05-09T22:09:58.061;553
2022-05-09T22:09:58.614;545
2022-05-09T22:09:59.159;546
2022-05-09T22:09:59.705;538
2022-05-09T22:10:00.243;532
2022-05-09T22:10:00.775;525
2022-05-09T22:10:01.300;2244
2022-05-09T22:09:59.249;453
2022-05-09T22:09:59.702;360
2022-05-09T22:10:00.062;8788
2022-05-09T22:10:00.260;826
2022-05-09T22:10:01.086;4023
2022-05-09T22:10:00.814;549
2022-05-09T22:10:01.363;546
2022-05-09T22:10:01.909;296
2022-05-09T22:10:02.205;771
2022-05-09T22:10:02.976;4182
2022-05-09T22:10:02.863;521
2022-05-09T22:10:03.384;531
2022-05-09T22:10:03.915;530
2022-05-09T22:10:04.445;536
2022-05-09T22:10:04.981;547
2022-05-09T22:10:05.528;568
2022-05-09T22:10:06.096;575
2022-05-09T22:10:06.671;572
2022-05-09T22:10:07.243;568
2022-05-09T22:10:07.811;574
2022-05-09T22:10:08.385;573
2022-05-09T22:10:08.958;566
2022-05-09T22:10:09.524;552
2022-05-09T22:10:10.076;550
2022-05-09T22:10:10.626;563
2022-05-09T22:10:11.189;554
2022-05-09T22:10:11.743;548
2022-05-09T22:10:12.291;556
2022-05-09T22:10:12.847;556
2022-05-09T22:10:13.403;549
2022-05-09T22:10:13.952;549
2022-05-09T22:10:14.501;544
2022-05-09T22:10:15.045;545
2022-05-09T22:10:15.590;545
2022-05-09T22:10:16.135;549
2022-05-09T22:10:16.684;545
2022-05-09T22:10:17.229;543
2022-05-09T22:10:17.772;543
2022-05-09T22:10:18.315;541
2022-05-09T22:10:18.856;537
2022-05-09T22:10:19.393;533
2022-05-09T22:10:19.926;530
2022-05-09T22:10:20.456;528
2022-05-09T22:10:20.984;524
2022-05-09T22:10:21.508;523
2022-05-09T22:10:22.031;525
2022-05-09T22:10:22.556;530
2022-05-09T22:10:23.086;534
2022-05-09T22:10:23.620;541
2022-05-09T22:10:24.161;549
2022-05-09T22:10:24.710;554
2022-05-09T22:10:25.264;559
2022-05-09T22:10:25.823;559
2022-05-09T22:10:26.382;572
2022-05-09T22:10:26.954;596
2022-05-09T22:10:27.550;647
2022-05-09T22:10:28.197;965
2022-05-09T22:10:29.162;769
2022-05-09T22:10:29.931;679
2022-05-09T22:10:30.610;605
2022-05-09T22:10:31.215;608
2022-05-09T22:10:31.823;644
2022-05-09T22:10:32.467;881
2022-05-09T22:10:33.348;755
2022-05-09T22:10:34.103;724
2022-05-09T22:10:34.827;714
2022-05-09T22:10:35.541;848
2022-05-09T22:10:36.389;818
2022-05-09T22:10:37.207;762
2022-05-09T22:10:37.969;763
2022-05-09T22:10:38.732;848
2022-05-09T22:10:39.580;876
2022-05-09T22:10:40.456;778
2022-05-09T22:10:41.234;734
2022-05-09T22:10:41.968;711
2022-05-09T22:10:42.679;740
2022-05-09T22:10:43.419;917
2022-05-09T22:10:44.336;812
2022-05-09T22:10:45.148;771
2022-05-09T22:10:45.919;741
2022-05-09T22:10:46.660;770
2022-05-09T22:10:47.430;794
2022-05-09T22:10:48.224;744
2022-05-09T22:10:48.968;716
2022-05-09T22:10:49.684;752
2022-05-09T22:10:50.436;938
2022-05-09T22:10:51.374;819
2022-05-09T22:10:52.193;769
2022-05-09T22:10:52.962;716
2022-05-09T22:10:53.678;646
2022-05-09T22:10:54.324;643
2022-05-09T22:10:54.967;622
2022-05-09T22:10:55.589;626
2022-05-09T22:10:56.215;605
2022-05-09T22:10:56.820;619
2022-05-09T22:10:57.439;598
2022-05-09T22:10:58.037;608
2022-05-09T22:10:58.645;611
2022-05-09T22:10:59.256;644
2022-05-09T22:10:59.900;681
2022-05-09T22:11:00.581;794
2022-05-09T22:11:01.375;712
2022-05-09T22:11:02.087;639
2022-05-09T22:11:02.726;625
2022-05-09T22:11:03.351;625
2022-05-09T22:11:03.976;636
2022-05-09T22:11:04.612;642
2022-05-09T22:11:05.254;633
2022-05-09T22:11:05.887;647
2022-05-09T22:11:06.534;656
2022-05-09T22:11:07.190;1014
2022-05-09T22:11:08.204;879
2022-05-09T22:11:09.083;766
2022-05-09T22:11:09.849;712
2022-05-09T22:11:10.561;668
2022-05-09T22:11:11.229;696
2022-05-09T22:11:11.925;1017
2022-05-09T22:11:12.942;825
2022-05-09T22:11:13.767;802
2022-05-09T22:11:14.569;792
2022-05-09T22:11:15.361;840
2022-05-09T22:11:16.201;782
2022-05-09T22:11:16.983;772
2022-05-09T22:11:17.755;814
2022-05-09T22:11:18.569;894
2022-05-09T22:11:19.463;803
2022-05-09T22:11:20.266;765
2022-05-09T22:11:21.031;739
2022-05-09T22:11:21.770;738
2022-05-09T22:11:22.508;717
2022-05-09T22:11:23.225;681
2022-05-09T22:11:23.906;660
2022-05-09T22:11:24.566;884
2022-05-09T22:11:25.450;866
2022-05-09T22:11:26.316;748
2022-05-09T22:11:27.064;703
2022-05-09T22:11:27.767;666
2022-05-09T22:11:28.433;672
2022-05-09T22:11:29.105;701
2022-05-09T22:11:29.806;860
2022-05-09T22:11:30.666;789
2022-05-09T22:11:31.455;764
2022-05-09T22:11:32.219;756
2022-05-09T22:11:32.975;739
2022-05-09T22:11:33.714;669
2022-05-09T22:11:34.383;657
2022-05-09T22:11:35.040;665
2022-05-09T22:11:35.705;676
2022-05-09T22:11:36.381;683
2022-05-09T22:11:37.064;647
2022-05-09T22:11:37.711;652
2022-05-09T22:11:38.363;651
2022-05-09T22:11:39.014;657
2022-05-09T22:11:39.671;669
2022-05-09T22:11:40.340;640
2022-05-09T22:11:40.980;646
2022-05-09T22:11:41.626;643
2022-05-09T22:11:42.269;660
2022-05-09T22:11:42.929;680
2022-05-09T22:11:43.609;671
2022-05-09T22:11:44.280;643
2022-05-09T22:11:44.923;645
2022-05-09T22:11:45.568;650
2022-05-09T22:11:46.218;650
2022-05-09T22:11:46.868;651
2022-05-09T22:11:47.519;665
2022-05-09T22:11:48.184;682
2022-05-09T22:11:48.866;688
2022-05-09T22:11:49.554;650
2022-05-09T22:11:50.204;646
2022-05-09T22:11:50.850;644
2022-05-09T22:11:51.494;664
2022-05-09T22:11:52.158;659
2022-05-09T22:11:52.817;643
2022-05-09T22:11:53.460;643
2022-05-09T22:11:54.103;648
2022-05-09T22:11:54.751;657
2022-05-09T22:11:55.408;681
2022-05-09T22:11:56.089;692
2022-05-09T22:11:56.781;665
2022-05-09T22:11:57.446;671
2022-05-09T22:11:58.117;676
2022-05-09T22:11:58.793;696
2022-05-09T22:11:59.489;680
2022-05-09T22:12:00.169;646
2022-05-09T22:12:00.815;662
2022-05-09T22:12:01.477;654
2022-05-09T22:12:02.131;668
2022-05-09T22:12:02.799;639
2022-05-09T22:12:03.438;642
2022-05-09T22:12:04.080;650
2022-05-09T22:12:04.730;674
2022-05-09T22:12:05.404;725
2022-05-09T22:12:06.129;771
2022-05-09T22:12:06.900;653
2022-05-09T22:12:07.553;676
2022-05-09T22:12:08.229;674
2022-05-09T22:12:08.903;683
2022-05-09T22:12:09.586;647
2022-05-09T22:12:10.233;646
2022-05-09T22:12:10.879;635
2022-05-09T22:12:11.514;638
2022-05-09T22:12:12.152;638
2022-05-09T22:12:12.790;632
2022-05-09T22:12:13.422;636
2022-05-09T22:12:14.058;659
2022-05-09T22:12:14.717;691
2022-05-09T22:12:15.408;717
2022-05-09T22:12:16.125;657
2022-05-09T22:12:16.782;659
2022-05-09T22:12:17.441;660
2022-05-09T22:12:18.101;669
2022-05-09T22:12:18.770;644
2022-05-09T22:12:19.414;646
2022-05-09T22:12:20.060;640
2022-05-09T22:12:20.700;649
2022-05-09T22:12:21.349;650
2022-05-09T22:12:21.999;641
2022-05-09T22:12:22.640;641
2022-05-09T22:12:23.281;636
2022-05-09T22:12:23.917;646
2022-05-09T22:12:24.563;652
2022-05-09T22:12:25.215;657
2022-05-09T22:12:25.872;644
2022-05-09T22:12:26.516;652
2022-05-09T22:12:27.168;659
2022-05-09T22:12:27.827;666
2022-05-09T22:12:28.493;658
2022-05-09T22:12:29.151;649
2022-05-09T22:12:29.800;649
2022-05-09T22:12:30.449;660
2022-05-09T22:12:31.109;673
2022-05-09T22:12:31.782;666
2022-05-09T22:12:32.448;638
2022-05-09T22:12:33.086;635
2022-05-09T22:12:33.721;642
2022-05-09T22:12:34.363;642
2022-05-09T22:12:35.005;647
2022-05-09T22:12:35.652;629
2022-05-09T22:12:36.281;631
2022-05-09T22:12:36.912;647
2022-05-09T22:12:37.559;667
2022-05-09T22:12:38.226;682
2022-05-09T22:12:38.908;665
2022-05-09T22:12:39.573;646
2022-05-09T22:12:40.219;660
2022-05-09T22:12:40.879;662
2022-05-09T22:12:41.541;661
2022-05-09T22:12:42.202;651
2022-05-09T22:12:42.853;647
2022-05-09T22:12:43.500;656
2022-05-09T22:12:44.156;656
2022-05-09T22:12:44.812;669
2022-05-09T22:12:45.481;655
2022-05-09T22:12:46.136;639
2022-05-09T22:12:46.775;645
2022-05-09T22:12:47.420;650
2022-05-09T22:12:48.070;660
2022-05-09T22:12:48.730;663
2022-05-09T22:12:49.393;649
2022-05-09T22:12:50.042;663
2022-05-09T22:12:50.705;661
2022-05-09T22:12:51.366;671
2022-05-09T22:12:52.037;670
2022-05-09T22:12:52.707;652
2022-05-09T22:12:53.359;637
2022-05-09T22:12:53.996;646
2022-05-09T22:12:54.642;649
2022-05-09T22:12:55.291;678
2022-05-09T22:12:55.969;721
2022-05-09T22:12:56.690;717
2022-05-09T22:12:57.407;630
2022-05-09T22:12:58.037;642
2022-05-09T22:12:58.679;633
2022-05-09T22:12:59.312;653
2022-05-09T22:12:59.965;659
2022-05-09T22:13:00.624;652
2022-05-09T22:13:01.276;647
2022-05-09T22:13:01.923;665
2022-05-09T22:13:02.588;688
2022-05-09T22:13:03.276;708
2022-05-09T22:13:03.984;674
2022-05-09T22:13:04.658;647
2022-05-09T22:13:05.305;646
2022-05-09T22:13:05.951;659
2022-05-09T22:13:06.610;644
2022-05-09T22:13:07.254;646
2022-05-09T22:13:07.900;624
2022-05-09T22:13:08.524;624
2022-05-09T22:13:09.148;634
2022-05-09T22:13:09.782;646
2022-05-09T22:13:10.428;651
2022-05-09T22:13:11.079;651
2022-05-09T22:13:11.730;650
2022-05-09T22:13:12.380;668
2022-05-09T22:13:13.048;678
2022-05-09T22:13:13.726;687
2022-05-09T22:13:14.413;658
2022-05-09T22:13:15.071;640
2022-05-09T22:13:15.711;641
2022-05-09T22:13:16.352;655
2022-05-09T22:13:17.007;662
2022-05-09T22:13:17.669;669
2022-05-09T22:13:18.338;641
2022-05-09T22:13:18.979;649
2022-05-09T22:13:19.628;663
2022-05-09T22:13:20.291;688
2022-05-09T22:13:20.979;723
2022-05-09T22:13:21.702;689
2022-05-09T22:13:22.391;643
